raceId,year,name,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed
1040,2020,Russian Grand Prix,28.80606060606061,40.34242424242424,51.36287878787879,0.0,1.428787878787879
1041,2020,Eifel Grand Prix,9.499999999999998,16.360204081632652,59.40408163265305,0.0204081632653061,1.6173469387755104
1042,2020,Portuguese Grand Prix,20.50546875,25.715625,67.528125,0.0,4.040625
1043,2020,Emilia Romagna Grand Prix,18.0304,23.2608,71.1368,0.0,1.3416
1044,2020,Turkish Grand Prix,13.09568345323741,15.205755395683456,80.1611510791367,0.0431654676258992,1.0661870503597122
1045,2020,Bahrain Grand Prix,25.09907407407407,27.548148148148147,67.84722222222223,0.0,0.8430555555555557
1046,2020,Sakhir Grand Prix,20.947244094488195,23.469291338582668,58.169291338582674,0.0,1.948031496062992
1047,2020,Abu Dhabi Grand Prix,23.12148148148148,27.98,55.44666666666667,0.0,2.504444444444444
1052,2021,Bahrain Grand Prix,20.53834586466165,27.627819548872186,54.517293233082704,0.0,0.8872180451127819
1053,2021,Emilia Romagna Grand Prix,10.62111801242236,16.827329192546582,69.4888198757764,0.4099378881987577,0.4788819875776397
1054,2021,Portuguese Grand Prix,19.392537313432832,38.95074626865672,39.403731343283575,0.0,0.8373134328358208
1055,2021,Spanish Grand Prix,22.203076923076924,32.9223076923077,57.55307692307692,0.0,0.4576923076923077
1056,2021,Monaco Grand Prix,20.760740740740744,37.59555555555556,61.42444444444444,0.0,0.3162962962962963
1057,2021,Azerbaijan Grand Prix,24.17093023255814,38.31453488372093,55.80523255813954,0.0,0.2837209302325581
1059,2021,French Grand Prix,25.3144,35.22879999999999,58.6304,0.0,1.1656
1058,2021,Styrian Grand Prix,26.692372881355933,52.35254237288136,33.246610169491525,0.0,0.3677966101694914
1060,2021,Austrian Grand Prix,20.96602564102564,33.18397435897436,49.73076923076923,0.0384615384615384,0.348076923076923
1061,2021,British Grand Prix,29.4,50.93152173913043,37.202173913043474,0.0,0.3179347826086957
1062,2021,Hungarian Grand Prix,27.226701570680625,37.822513089005234,68.61570680628273,0.3036649214659686,0.5675392670157068
1063,2021,Belgian Grand Prix,13.012413793103448,15.258620689655173,96.43586206896552,0.8413793103448276,0.5113793103448276
1064,2021,Dutch Grand Prix,21.50443037974684,36.10569620253165,54.10822784810126,0.0,0.4424050632911392
1065,2021,Italian Grand Prix,28.885234899328864,43.52751677852349,33.275838926174494,0.0,0.3429530201342281
1066,2021,Russian Grand Prix,19.13860759493671,21.75696202531645,61.947468354430384,0.1012658227848101,0.2905063291139241
1067,2021,Turkish Grand Prix,15.82547770700637,18.18089171974522,93.5248407643312,0.0,0.486624203821656
1069,2021,United States Grand Prix,28.148447204968942,37.47080745341616,61.19254658385093,0.0,0.8540372670807453
1070,2021,Mexico City Grand Prix,21.206707317073167,47.579268292682926,31.2109756097561,0.0,0.3664634146341464
1071,2021,São Paulo Grand Prix,23.1373417721519,51.56139240506329,60.10126582278481,0.0,0.3917721518987342
1051,2021,Qatar Grand Prix,26.41513157894737,30.60328947368421,75.54013157894737,0.0197368421052631,0.4230263157894736
1072,2021,Saudi Arabian Grand Prix,28.816062176165804,31.68497409326425,76.20310880829015,0.0,0.2715025906735751
1073,2021,Abu Dhabi Grand Prix,24.519108280254777,28.4656050955414,59.05477707006369,0.0,0.4146496815286624
1074,2022,Bahrain Grand Prix,23.617791411042944,28.61042944785276,29.49079754601227,0.0,0.3049079754601227
1075,2022,Saudi Arabian Grand Prix,25.42039473684211,28.40921052631579,59.66447368421053,0.0,2.359210526315789
1076,2022,Australian Grand Prix,26.69743589743589,37.40833333333334,43.65384615384615,0.0,1.8128205128205128
1077,2022,Emilia Romagna Grand Prix,12.899367088607592,17.41898734177215,83.17088607594937,0.0,1.482278481012658
1078,2022,Miami Grand Prix,30.617283950617285,42.81975308641975,58.858024691358025,0.0555555555555555,2.2672839506172835
1079,2022,Spanish Grand Prix,36.56585365853658,48.957317073170735,7.109756097560975,0.0,3.488414634146341
1080,2022,Monaco Grand Prix,22.27469387755102,31.038367346938774,75.66530612244898,0.436734693877551,0.9902040816326528
1081,2022,Azerbaijan Grand Prix,25.43540372670808,47.14968944099379,59.49068322981366,0.0,1.529192546583851
1082,2022,Canadian Grand Prix,20.762962962962963,41.26111111111111,28.925925925925927,0.0,3.552469135802469
1083,2022,British Grand Prix,18.25320197044335,30.02610837438424,59.748768472906406,0.0443349753694581,1.4561576354679802
1084,2022,Austrian Grand Prix,20.25592105263158,30.74671052631579,35.13815789473684,0.0,1.2552631578947369
1085,2022,French Grand Prix,30.164843750000003,54.46171875,47.734375,0.0,1.94609375
1086,2022,Hungarian Grand Prix,18.55988023952096,26.720958083832333,69.31736526946108,0.2754491017964072,4.0341317365269465
1087,2022,Belgian Grand Prix,21.78717948717949,36.08397435897436,40.51923076923077,0.0,1.5192307692307692
1088,2022,Dutch Grand Prix,22.73006134969325,33.44601226993865,75.38036809815951,0.0,1.061963190184049
1089,2022,Italian Grand Prix,27.73469387755102,43.13877551020408,33.14965986394558,0.0,1.3612244897959185
1091,2022,Singapore Grand Prix,26.23254901960784,28.973333333333333,87.44705882352942,0.1803921568627451,0.9298039215686276
1092,2022,Japanese Grand Prix,16.717647058823534,19.93058823529412,86.21176470588236,0.9803921568627452,2.04078431372549
1093,2022,United States Grand Prix,29.28529411764706,35.523529411764706,49.62352941176471,0.0,5.487058823529411
1094,2022,Mexico City Grand Prix,24.31272727272728,41.68909090909092,34.442424242424245,0.0,1.336969696969697
1095,2022,São Paulo Grand Prix,23.01077844311377,46.04910179640718,76.07784431137725,0.0,1.444311377245509
1096,2022,Abu Dhabi Grand Prix,28.575483870967748,34.31032258064516,61.68387096774194,0.0,2.608387096774193
1098,2023,Bahrain Grand Prix,27.43167701863354,31.01180124223602,21.496894409937887,0.0,0.6832298136645961
1099,2023,Saudi Arabian Grand Prix,26.09189189189189,31.79256756756757,57.79054054054054,0.0,1.772297297297297
1100,2023,Australian Grand Prix,17.449549549549552,30.13963963963964,54.15765765765766,0.0,1.1270270270270266
1101,2023,Azerbaijan Grand Prix,24.860625,41.21,49.225,0.0,1.083125
1102,2023,Miami Grand Prix,27.11741935483871,36.68903225806452,59.42580645161291,0.0,3.970322580645162
1104,2023,Monaco Grand Prix,25.06590909090909,39.25568181818182,45.86363636363637,0.1477272727272727,1.005681818181818
1105,2023,Spanish Grand Prix,22.674025974025977,33.838961038961045,63.07792207792208,0.0,1.8694805194805195
1106,2023,Canadian Grand Prix,18.53024691358025,30.59320987654321,63.901234567901234,0.0,1.941975308641975
1107,2023,Austrian Grand Prix,22.398039215686275,32.05424836601307,52.04575163398693,0.0196078431372549,1.0973856209150326
1108,2023,British Grand Prix,21.473509933774835,30.94105960264901,56.18543046357616,0.0,3.023841059602649
1109,2023,Hungarian Grand Prix,28.808536585365857,48.579268292682926,32.80487804878049,0.0,1.4408536585365852
1110,2023,Belgian Grand Prix,17.873333333333335,28.24066666666667,61.92666666666667,0.0733333333333333,1.594666666666667
1111,2023,Dutch Grand Prix,16.791866028708135,24.94114832535885,70.77511961722487,0.2296650717703349,2.8215311004784693
1112,2023,Italian Grand Prix,29.330128205128204,42.928205128205136,42.32051282051282,0.0,1.13974358974359
1113,2023,Singapore Grand Prix,29.844318181818185,36.42215909090909,72.0284090909091,0.0,1.4159090909090908
1114,2023,Japanese Grand Prix,27.28860759493671,42.070253164556966,42.31645569620253,0.0,1.8297468354430384
1115,2023,Qatar Grand Prix,31.46289308176101,36.93207547169812,73.15723270440252,0.0,0.889937106918239
1116,2023,United States Grand Prix,29.96011904761904,40.62857142857143,41.910714285714285,0.0,3.314285714285714
1117,2023,Mexico City Grand Prix,25.547368421052628,45.63947368421053,23.55263157894737,0.0,1.4900000000000002
1118,2023,São Paulo Grand Prix,20.460109289617485,46.77595628415301,58.17486338797814,0.0054644808743169,1.3092896174863389
1119,2023,Las Vegas Grand Prix,18.05,17.99444444444444,47.36111111111112,0.0,2.3009259259259256
1120,2023,Abu Dhabi Grand Prix,26.96282051282052,33.46089743589744,51.0,0.0,1.794871794871795
1121,2024,Bahrain Grand Prix,18.22738853503185,23.652866242038225,48.82165605095541,0.0,0.7859872611464969
1122,2024,Saudi Arabian Grand Prix,25.528082191780825,31.59315068493151,62.33561643835616,0.0,1.3027397260273974
1123,2024,Australian Grand Prix,20.62222222222222,38.40208333333333,44.451388888888886,0.0,0.9534722222222224
1124,2024,Japanese Grand Prix,21.69116022099448,37.50110497237569,43.430939226519335,0.0,2.2408839779005527
1125,2024,Chinese Grand Prix,18.63939393939394,29.79272727272728,66.06060606060606,0.0,1.68
1126,2024,Miami Grand Prix,28.521999999999995,44.664,59.00666666666667,0.0,3.080666666666666
1127,2024,Emilia Romagna Grand Prix,25.11398601398601,42.023776223776224,48.42657342657343,0.0,2.141258741258741
1128,2024,Monaco Grand Prix,21.596499999999995,46.318000000000005,63.99,0.0,0.9795
1129,2024,Canadian Grand Prix,17.797345132743363,24.569911504424784,73.38053097345133,0.2743362831858407,1.169911504424779
1130,2024,Spanish Grand Prix,24.132467532467533,41.09610389610391,63.44155844155844,0.0064935064935064,2.123376623376624
1131,2024,Austrian Grand Prix,29.42587412587413,46.42097902097903,35.00699300699301,0.0069930069930069,1.667832167832168
1132,2024,British Grand Prix,15.77074829931973,27.670068027210885,67.33333333333333,0.3469387755102041,1.3482993197278912
1133,2024,Hungarian Grand Prix,28.82387096774194,44.91612903225806,46.92258064516129,0.0,1.2496774193548386
1134,2024,Belgian Grand Prix,21.32846715328467,42.26715328467153,49.58394160583941,0.0,1.6832116788321163
1135,2024,Dutch Grand Prix,19.00588235294118,30.80588235294118,60.96078431372549,0.0,4.568627450980392
1136,2024,Italian Grand Prix,33.1015037593985,49.31127819548872,32.285714285714285,0.0,1.518796992481203
1137,2024,Azerbaijan Grand Prix,26.70592105263158,44.34934210526316,38.01973684210526,0.0,1.5513157894736842
1138,2024,Singapore Grand Prix,30.786250000000003,36.445625,74.65,0.0,0.955
1139,2024,United States Grand Prix,28.12129032258064,46.60193548387097,35.535483870967745,0.0,1.5
1140,2024,Mexico City Grand Prix,19.88867924528302,35.60251572327045,51.0503144654088,0.0,2.150943396226415
1141,2024,São Paulo Grand Prix,21.66268656716417,25.769651741293536,85.2587064676617,0.582089552238806,0.735820895522388
1142,2024,Las Vegas Grand Prix,17.825174825174823,17.723776223776223,47.86013986013986,0.0,2.8986013986013983
1144,2024,Abu Dhabi Grand Prix,26.76824324324324,31.80540540540541,51.44594594594594,0.0,1.9006756756756755
